PIN,Property_Address,Property_Class,Census_Tract,Type_of_Residence,Rooms,Bedrooms,Basement,Fireplaces,Central_Air,Building_Square_Feet,Land_Square_Feet,Age,Longitude,Latitude,Walkscore,Walkfac,Sale_Price,Total_Baths,Log_Sale_Price
1.03221E+13,6920 N LEHIGH AVE,203,120100,1-story,6,4,Partial,0,0,1577,3125,51,-87.771196,42.0070819,60,Somewhat Walkable,445000,2,13.00582956
1.63141E+13,3452 GUNDERSON,203,815500,1-story,5,3,Full,0,1,1030,4059,87,-87.7856139,41.8286966,67,Somewhat Walkable,173000,2,12.06104687
6.34307E+12,133  REGENCY DR BARTLETT,208,804506,2,9,4,Full,1,1,3820,9045,9,-88.20031437,41.99335586,28,Car-Dependent,545000,2.5,13.20854107
3.21613E+13,527 NORMAL AVE,203,828900,1-story,6,3,Full,0,0,1056,7920,32,-87.6282207,41.5214361,19,Car-Dependent,97500,1,11.48760766
1.63333E+13,3520 SOUTH 54TH AVE,202,814400,1-story,5,3,Full,0,1,912,3810,57,-87.7586699,41.8281757,58,Somewhat Walkable,184500,2,12.12540474
2.52123E+13,238 W 115TH ST,202,491300,1-story,5,3,Full,0,0,902,3125,118,-87.6292618,41.6854651,56,Somewhat Walkable,99500,1,11.50791292
1.1181E+13,1111  FOSTER ST EVANSTON,205,809300,2,6,4,Full,1,1,1496,3666,112,-87.68655716,42.05418404,87,Very Walkable,342000,2.5,12.74256602
1.02611E+13,3806  HULL ST SKOKIE,205,807500,2,5,3,Full,0,1,1152,3750,69,-87.72377688,42.02382715,72,Very Walkable,225000,1.5,12.32385568
1.01402E+12,729  PRAIRIE AVE BARRINGTON,202,804202,1,4,2,Partial,1,1,848,6250,66,-88.12840555,42.14563459,41,Car-Dependent,156250,1,11.95921257
1.61042E+13,4109 W MAYPOLE,202,260200,?,6,3,Partial,0,0,1221,4500,124,-87.728645,41.884258,80,Very Walkable,60000,1,11.00209984
2.9044E+13,14210 S WABASH AVE,202,826600,1-story,4,2,Full,0,0,879,3750,50,-87.6211254,41.6365634,66,Somewhat Walkable,138000,1,11.83500896
1.30942E+13,25W018 KESWICK LN,203,120400,1-story,5,3,Full,0,0,1044,3602,83,-88.110466,41.777283,53,Somewhat Walkable,175000,1,12.07254125
1.2312E+13,547  SANDRA AVE NORTHLAKE,204,811800,5,6,3,Partial,0,1,1859,11330,58,-87.90580423,41.92033547,20,Car-Dependent,150000,2,11.91839057
1.30511E+13,6330 W HUNTINGTON ST,203,100100,1-story,5,2,Partial,0,0,1015,5625,84,-87.786075,41.9931569,77,Very Walkable,280000,1,12.54254488
1.91241E+13,5200 S ARTESIAN AVE,203,630500,1-story,5,3,Full,0,0,1120,3125,43,-87.6856767,41.7991793,75,Very Walkable,170000,1,12.04355372
2.51733E+13,1427 W 110TH ST,203,750100,1-story,4,2,Partial,0,0,1000,3125,42,-87.6580986,41.6937764,48,Car-Dependent,114900,1,11.65181746
1.30942E+13,5007 WEST ARGYLE ST,203,110502,?,7,4,Partial,0,0,1176,4199,109,-87.7530851,41.9714299,70,Very Walkable,281000,1.5,12.54610995
1.31812E+13,4447 N SAYRE,203,810600,?,5,3,Partial,0,1,1552,3720,75,-87.8022105,41.9623887,74,Very Walkable,225100,1.5,12.32430003
1.43012E+13,2133 W WELLINGTON AVE,207,51400,2-story,5,3,Full,0,1,1796,2109,10,-87.6820166,41.9357158,73,Very Walkable,560000,2.5,13.23569206
7.15407E+12,232 E BERKLEY LN HOFFMAN ESTATES,203,804608,1,7,3,Partial,1,1,1661,9306,57,-88.07324676,42.04301328,49,Car-Dependent,172500,2.5,12.05815252
1.60921E+13,609 N LEAMINGTON,205,251600,2-story,8,4,Full,0,0,1976,4158,104,-87.753979,41.8916147,80,Very Walkable,193900,2,12.17509784
1.01912E+13,7158 W MAIN ST NILES,203,808200,1,6,4,Full,0,1,1475,8030,56,-87.80607981,42.03390863,53,Somewhat Walkable,295000,2,12.59473064
2.50342E+13,9336 S VERNON AVE,202,490400,1-story,5,2,Full,0,0,942,3720,77,-87.6132865,41.7244473,64,Somewhat Walkable,146000,1,11.8913619
9.15106E+12,9433 N MARGAIL ST DES PLAINES,203,806002,1,5,3,Partial,0,1,1196,10062,57,-87.85837812,42.0522421,68,Somewhat Walkable,116000,1.5,11.66134547
4.11207E+12,917  MIDWAY RD NORTHBROOK,203,801800,1,6,3,Full,0,1,1072,7694,58,-87.79593813,42.13510606,41,Car-Dependent,244900,1,12.40860524
2.35407E+12,357 S ELMWOOD LN PALATINE,204,804109,1,8,4,Partial,2,1,1908,20343,58,-88.03132883,42.067233,24,Car-Dependent,396000,2.5,12.88916949
1.9224E+13,6744 S KEELER,202,650500,1-story,4,2,Full,0,0,897,3750,52,-87.7276605,41.7699759,73,Very Walkable,254000,1,12.44508955
1.80921E+13,604 9TH AVE,203,819600,?,5,3,Full,0,0,1141,6750,62,-87.8645851,41.8030531,60,Somewhat Walkable,315000,1,12.66032792
2.2311E+12,227 S PLUM GROVE RD PALATINE,202,803800,1,4,2,Full,0,1,824,8700,65,-88.04336363,42.10539481,68,Somewhat Walkable,224900,1,12.32341114
1.22941E+13,10510  DRUMMOND AVE MELROSE PARK,203,811702,5,6,3,Partial,0,1,1510,7920,75,-87.88762773,41.92668039,62,Somewhat Walkable,158000,1,11.97035031
3.20621E+13,18545 HOMEWOOD AV,203,828601,1-story,7,4,Partial,1,1,1193,7752,60,-87.6610992,41.5522258,54,Somewhat Walkable,136000,2,11.82041016
6.26102E+12,133  FAIRVIEW LN STREAMWOOD,203,804306,1,5,3,Partial,0,1,1060,11586,58,-88.17680078,42.01305008,48,Car-Dependent,164000,1,12.00762171
2.8141E+13,15332 S HARDING,203,824702,1-story,6,3,Partial,0,1,1277,6192,49,-87.7167806,41.611581,13,Car-Dependent,127000,1,11.75194237
2.41911E+13,6837 W 112TH PL,203,823101,1-story,5,3,Partial,0,0,1231,10125,45,-87.7903015,41.6871464,73,Very Walkable,125000,1,11.73606902
1.91521E+13,5643 S TRIPP ST,203,620300,1-story,6,4,Full,0,0,1562,7560,55,-87.7288436,41.7900708,72,Very Walkable,351000,2.5,12.7685415
9.07104E+12,416  CAMBRIDGE RD DES PLAINES,203,806103,1,6,3,Partial,0,1,1292,8255,57,-87.91551224,42.05987543,43,Car-Dependent,250000,1,12.4292162
1.22532E+13,7950 W FULLERTON AVE ELMWOOD PARK,202,810702,1,4,2,Full,0,1,880,4348,64,-87.82555682,41.92339693,60,Somewhat Walkable,125200,1,11.73766774
6.1331E+12,217  KOSAN CIR STREAMWOOD,202,804305,1,6,3,Partial,0,1,864,8468,48,-88.15719531,42.03720494,30,Car-Dependent,193000,1,12.17044547
1.92222E+13,6640 S KEDVALE AVE,205,650301,2-story,5,3,Partial,0,0,1092,3750,74,-87.7265159,41.7719443,78,Very Walkable,220000,2,12.30138283
2.22218E+12,142 S BOTHWELL ST PALATINE,203,803702,1,6,4,Partial,1,1,1503,7557,67,-88.04534035,42.10731445,75,Very Walkable,287500,2,12.56897814
2.50332E+13,9335 S PRAIRIE AVE,202,490300,1-story,4,2,Partial,0,0,949,3720,52,-87.6175484,41.7244577,60,Somewhat Walkable,120000,1,11.69524702
1.61731E+13,1013 S HARVEY,202,813100,1-story,4,2,Full,0,1,881,4145,87,-87.7806952,41.8702659,73,Very Walkable,315000,1,12.66032792
1.02442E+13,629  DODGE AVE EVANSTON,202,810302,1,5,3,Full,0,1,986,3863,59,-87.69906403,42.0292947,71,Very Walkable,273000,1,12.51722707
2.5303E+13,12328 VINCENNES RD,205,821200,2-story,5,3,Full,0,1,1112,4768,62,-87.675623,41.6691313,66,Somewhat Walkable,114900,1,11.65181746
1.3322E+13,2316 N MENARD,203,191302,?,5,2,Full,0,1,1419,3100,89,-87.7711157,41.9226291,78,Very Walkable,170000,1,12.04355372
2.41112E+13,9720 S RIDGEWAY,203,821700,?,6,3,Full,1,0,1666,5580,69,-87.7153952,41.7161439,65,Somewhat Walkable,153500,1.5,11.94145585
8.12404E+12,406 S ALBERT ST MOUNT PROSPECT,203,804901,1,6,3,Partial,1,1,1672,8350,53,-87.92322752,42.05841385,66,Somewhat Walkable,232000,1.5,12.35449265
8.062E+12,3600  BROOKMEADE DR ROLLING MEADOWS,203,805105,1,7,4,Partial,0,1,1719,12641,49,-88.02445778,42.06596137,31,Car-Dependent,279000,2.5,12.53896706
1.21331E+13,4121 N OZANAM AV,202,810501,1-story,3,1,Full,0,0,560,3780,80,-87.8217191,41.9549388,43,Car-Dependent,279000,1,12.53896706
1.6303E+13,7030 W 26TH PKWY,203,815300,1-story,5,2,Full,0,0,1100,4501,78,-87.7992912,41.8424234,70,Very Walkable,325000,1,12.69158046
1.32431E+13,3307 WILETTE AVE,203,210100,1-story,5,3,Full,0,0,1065,3100,100,-87.7572473,42.0720096,32,Car-Dependent,274000,1,12.52088339
1.2361E+13,2333 N 77TH AVE ELMWOOD PARK,203,811000,1,6,3,Full,0,1,1036,7801,96,-87.81804197,41.92275044,71,Very Walkable,415000,1,12.9360338
1.30742E+13,4822 N NATCHEZ,202,100700,1-story,4,2,Partial,0,0,873,3720,76,-87.7894658,41.9690836,57,Somewhat Walkable,406000,1,12.91410844
1.91042E+13,5428 S KEDVALE,203,620200,1-story,4,3,Partial,0,0,1173,3780,49,-87.72717,41.7940959,82,Very Walkable,224900,1,12.32341114
2.0343E+13,8324 S CALUMET,202,440300,?,6,4,Full,0,1,1134,5467,62,-87.616671,41.7429723,75,Very Walkable,190000,3,12.15477935
2.22923E+13,9235 S SACRAMENTO AVE,203,824003,1-story,7,3,Full,0,0,1496,9400,55,-87.6967551,41.7253367,60,Somewhat Walkable,245000,2,12.40901349
2.50712E+13,9747 S HAMILTON AVE,203,720300,1-story,7,3,Full,1,1,1224,4340,85,-87.6755845,41.7160092,76,Very Walkable,389000,2,12.87133462
1.91032E+13,5306 S KILPATRICK,202,835200,1-story,4,2,Partial,0,0,480,3780,91,-87.740866,41.7963905,45,Car-Dependent,194500,1,12.17818744
2.50912E+13,418 W 97TH ST,202,730500,1-story,4,2,Full,0,0,827,3150,53,-87.6346981,41.7181717,55,Somewhat Walkable,185000,1,12.1281111
1.6203E+13,1631 S CUYLER AV,203,815000,1-story,5,2,Full,0,0,1002,3780,83,-87.7825663,41.8598684,70,Somewhat Walkable,200000,1,12.20607265
1.22642E+13,2424 N ERIE ST RIVER GROVE,203,811100,1,6,3,Full,0,1,1316,5985,59,-87.82984263,41.9239082,59,Somewhat Walkable,295000,1,12.59473064
4.11214E+12,1022  WHITFIELD RD NORTHBROOK,203,801800,1,5,3,Full,0,1,1068,8787,59,-87.79686369,42.1332284,35,Car-Dependent,270000,1,12.50617724
2.02632E+13,7842 S INGLESIDE AV,203,691500,1-story,6,3,Full,0,0,1518,4687,99,-87.6018391,41.7518558,85,Very Walkable,155000,1,11.9511804
1.33011E+13,3025 N NEVA AV,203,180100,?,7,4,Full,0,0,1193,7056,91,-87.804976,41.935181,79,Very Walkable,213200,1.5,12.26998597
1.62022E+13,1433 S 57TH CT,203,813400,1-story,5,2,Full,0,0,1104,3780,98,-87.7675793,41.8604431,77,Very Walkable,184900,1,12.12757042
2.42241E+13,11534 S KOMENSKY AVE,203,823303,1-story,5,2,Full,0,0,1087,6650,42,-87.7214753,41.6830443,60,Somewhat Walkable,85500,1,11.35627165
1.22421E+13,3915 N ODELL,202,170400,1-story,7,3,Partial,0,0,870,3810,84,-87.8105929,41.9510979,68,Somewhat Walkable,253000,1,12.44114477
2.50112E+13,8840 S EUCLID AVE,203,480100,?,6,3,Full,0,0,1594,3750,78,-87.5771794,41.7340059,73,Very Walkable,212000,1.5,12.26434155
2.52222E+13,11305 S CHAMPLAIN,210,500300,2-story,5,3,Full,0,0,1088,1488,128,-87.606829,41.688937,60,Somewhat Walkable,147000,1,11.89818787
6.13311E+12,252  KOSAN CIR STREAMWOOD,203,804305,1,7,3,Full,1,1,1427,12971,44,-88.15845858,42.03852964,28,Car-Dependent,110000,1,11.60823564
1.30912E+13,5549 N LEAVENWORTH AVE,203,110100,1-story,6,2,Full,0,1,1023,3750,97,-87.7607844,41.9822206,67,Somewhat Walkable,320000,2,12.67607627
5.17412E+12,694  GREEN BAY RD WINNETKA,205,800300,2,6,3,Full,1,1,1196,7650,97,-87.73775629,42.11019986,77,Very Walkable,525000,1,13.17115354
1.3314E+13,1936 N RUTHERFORD AVE,210,250500,2-story,5,2,Full,0,1,1142,3050,71,-87.794107,41.915588,52,Somewhat Walkable,252500,1.5,12.43916653
1.0284E+13,5114  JEROME AVE SKOKIE,203,807700,1,6,3,Partial,0,1,1329,8928,83,-87.75567335,42.01844007,54,Somewhat Walkable,151000,1,11.92503512
2.81041E+13,4247 149TH ST,207,824602,2-story,8,3,Partial,0,1,1400,7575,36,-87.7242073,41.6215453,53,Somewhat Walkable,167000,1.5,12.02574909
1.51631E+13,749 WESTCHESTER BLVD,207,818200,2-story,5,3,Full,0,1,1200,3675,66,-87.8774811,41.8683375,49,Car-Dependent,230000,1.5,12.34583459
1.9334E+13,4942 W 85TH ST,202,821102,multilevel,9,4,Partial,0,1,2158,9999,1,-87.7453841,41.7383319,73,Very Walkable,408000,3.5,12.91902245
6.22215E+12,24  MCKINLEY LN STREAMWOOD,207,804310,2,7,3,Partial,1,1,1899,6300,27,-88.19002028,42.02655203,13,Car-Dependent,287500,2.5,12.56897814
1.3362E+13,2145 N TALMAN AVE,207,221400,2-story,8,3,Full,0,1,1702,1962,1,-87.6933866,41.921001,96,Walker's Paradise,509000,2.5,13.1402033
2.40522E+13,5953 W 89TH ST,203,822301,1-story,5,3,Partial,0,1,1190,5310,45,-87.769607,41.7302506,58,Somewhat Walkable,227000,1,12.3327053
2.91421E+13,1220 PRINCE DR,207,826303,2-story,6,3,Partial,0,1,1247,9628,38,-87.5876392,41.6149518,59,Somewhat Walkable,141900,1.5,11.86287786
6.22415E+12,42  BROOKSTONE DR STREAMWOOD,207,804310,2,7,3,Partial,1,1,1869,8489,27,-88.18908776,42.0181906,33,Car-Dependent,200000,1.5,12.20607265
5.2831E+12,2236  LAKE AVE WILMETTE,203,800700,1,6,3,Partial,0,1,1286,6500,58,-87.73163621,42.07944074,38,Car-Dependent,220000,1.5,12.30138283
1.80921E+13,729 S 8TH AV,202,819600,1-story,5,3,Partial,0,0,812,6700,60,-87.8651221,41.8003839,58,Somewhat Walkable,277000,1,12.53177279
1.93432E+13,8642 S KOSTNER,203,700302,1-story,4,2,Partial,0,0,1070,3938,47,-87.7314405,41.7352401,57,Somewhat Walkable,120000,1,11.69524702
2.01021E+13,4817 S FORRESTVILLE AV,210,381200,2-story,11,5,Partial,1,0,2652,2812,113,-87.612261,41.8070359,82,Very Walkable,400000,1,12.89921983
1.33411E+13,2234 N KEATING,204,191000,?,9,3,Full,0,0,1879,3750,91,-87.7452873,41.9216351,73,Very Walkable,310000,2,12.64432758
2.91431E+13,15962 ELLIS AV,203,827802,1-story,5,3,Partial,0,0,1128,6875,41,-87.5926174,41.6046144,69,Somewhat Walkable,86315,2,11.36575867
9.29201E+12,1713  SPRUCE AVE DES PLAINES,203,806501,5,6,3,Full,0,1,1394,7561,65,-87.89285093,42.02180504,79,Very Walkable,305000,1.5,12.62806706
1.51414E+13,1416 S 3RD AV,205,817600,2-story,7,4,Full,0,0,1292,4950,102,-87.8364985,41.8747008,68,Somewhat Walkable,152500,2,11.93491988
1.60242E+13,839 N SAINT LOUIS AV,203,836600,?,6,3,Full,0,0,1024,3125,114,-87.7136922,41.8967041,82,Very Walkable,223000,1.5,12.31492705
2.81012E+13,14430 S KOSTNER AV,203,824601,1-story,6,3,Full,0,0,1092,7260,50,-87.7279779,41.6298384,54,Somewhat Walkable,138800,1,11.84078933
1.51243E+13,339 BURKHARDT CT,202,815900,1-story,7,4,Full,0,0,980,2000,110,-87.8113514,41.880042,83,Very Walkable,101000,1,11.5228758
2.19231E+12,1237  GOLDENROD LN HOFFMAN ESTATES,207,804104,2,6,3,Partial,0,1,1884,6778,27,-88.11163503,42.1079023,47,Car-Dependent,270000,2.5,12.50617724
1.80832E+13,207 DIERKS DR,203,819802,1-story,5,3,Full,1,1,1604,9100,42,-87.8906225,41.7954946,37,Car-Dependent,475000,2.5,13.07107008
2.03243E+13,1024 W 87TH ST,203,711000,?,5,2,Full,0,1,1309,3375,94,-87.6495386,41.7363981,75,Very Walkable,115000,1.5,11.65268741
1.52212E+13,2417 S 21ST AVE,203,818000,1-story,5,3,Partial,0,0,1180,6900,63,-87.85745,41.8595797,45,Car-Dependent,125000,2,11.73606902
2.71121E+13,8308 ASHLEY DR,204,824106,1-story,7,3,Partial,1,1,2079,13334,26,-87.8233316,41.6299637,31,Car-Dependent,230000,2,12.34583459
9.29212E+12,1715  ILLINOIS ST DES PLAINES,202,806502,1,5,3,Full,0,1,913,6985,58,-87.88659077,42.02202565,74,Very Walkable,180000,1,12.10071213
1.0284E+13,4900  JEROME AVE SKOKIE,206,807700,2,8,4,Partial,1,1,2289,6501,76,-87.75039491,42.01839681,58,Somewhat Walkable,399000,2.5,12.8967167
1.01211E+12,315 S GLENDALE AVE BARRINGTON,203,804202,1,6,3,Partial,0,1,1248,17340,54,-88.12326737,42.14986919,54,Somewhat Walkable,379000,1.5,12.84529148
1.02542E+13,2424 W SHERWIN AVE,203,20200,1-story,6,3,Full,0,1,1571,4588,49,-87.6911203,42.0152544,78,Very Walkable,346000,1.5,12.75419405
1.70811E+13,1208 W HURON STREET,207,243400,2-story,6,3,Full,1,1,1942,2208,1,-87.6578767,41.8945942,91,Walker's Paradise,485000,3.5,13.09190417
1.7313E+13,2325 W 35TH ST,203,590500,1-story,5,3,Full,0,0,1040,3925,37,-87.6836503,41.8300938,79,Very Walkable,235200,1,12.3681915
1.31913E+13,3648 N NEWLAND AV,203,170300,?,5,3,Partial,0,0,1584,3671,92,-87.7999154,41.946848,62,Somewhat Walkable,222000,1,12.31043266
1.32122E+13,4829 W BERENICE AVE,203,150800,?,7,4,Full,0,0,1483,4613,91,-87.7484336,41.9504759,86,Very Walkable,250000,2,12.4292162
1.91441E+13,3509 W 60TH PL,203,660400,1-story,5,3,Full,0,0,1029,6250,81,-87.7110077,41.7832128,75,Very Walkable,290000,1,12.5776362
2.8241E+13,3006 SHERWOOD,203,825600,1-story,5,3,Partial,2,1,1048,7200,49,-87.6900266,41.5985012,53,Somewhat Walkable,87000,1.5,11.3736634
2.40941E+13,10112 HARNEW RD E,203,822601,1-story,5,2,Partial,0,0,1025,7514,54,-87.7425573,41.7083953,57,Somewhat Walkable,186430,1,12.13581111
6.23403E+12,511  BERKLEY PL STREAMWOOD,203,804306,1,6,3,Partial,0,1,1373,8820,54,-88.16921417,42.02226954,26,Car-Dependent,103000,1.5,11.54248427
1.3322E+13,319 SHADY LN,203,191302,1-story,4,3,Full,0,1,1108,4650,45,-87.9612957,41.9069036,47,Car-Dependent,225000,1,12.32385568
1.4073E+13,5124 N OAKLEY AVE,203,40401,?,6,3,Partial,0,0,1639,2800,111,-87.6869069,41.9747634,84,Very Walkable,425000,1.5,12.95984445
1.52733E+13,1140 OSTRANDER AVE,203,818600,1-story,6,3,Full,0,1,1250,6700,50,-87.854611,41.8362883,57,Somewhat Walkable,200000,1,12.20607265
2.50611E+13,8927 LEAVITT,203,720100,1-story,7,4,Partial,1,1,2266,3100,62,-87.6772022,41.7311277,40,Car-Dependent,573000,2,13.258641
7.30411E+12,7567  BROOKSIDE DR HANOVER PARK,203,804806,1,6,3,Full,0,1,1384,8970,49,-88.13508487,42.00796682,49,Car-Dependent,234900,2.5,12.36691517
1.3021E+13,6331 N HAMLIN AV,207,130100,2-story,6,4,Partial,0,0,1920,4191,49,-87.7236776,41.9964691,73,Very Walkable,300000,2,12.61153775
2.81622E+13,15101 LACROSSE AVE,203,824602,1-story,7,4,Partial,0,1,1665,10962,38,-87.738307,41.6176348,57,Somewhat Walkable,188000,2.5,12.14419724
1.52041E+13,1925 STRATFORD AVE,202,818402,1-story,4,2,Full,0,1,994,2380,50,-87.885145,41.850826,57,Somewhat Walkable,250000,1,12.4292162
2.9043E+13,14237 S EGGLESTON AVE,202,826700,1-story,5,2,Full,0,1,890,3750,58,-87.6326933,41.6355164,52,Somewhat Walkable,110000,1,11.60823564
1.32032E+13,6258 W SCHOOL ST,203,171100,?,6,3,Full,0,1,1699,3599,73,-87.7833852,41.9403834,71,Very Walkable,299000,3.5,12.60819885
2.144E+12,547 E BALDWIN RD PALATINE,203,803800,1,6,3,Partial,0,1,1180,10010,62,-88.02993942,42.11740235,60,Somewhat Walkable,198000,1,12.19602231
1.93522E+13,3507 W 82ND PL,202,700401,1-story,4,2,Full,0,1,974,4410,57,-87.70993,41.7430943,56,Somewhat Walkable,172000,1.5,12.05524976
1.52223E+13,2524 S 9TH AVE,202,817900,1-story,5,3,Full,0,0,958,6700,54,-87.8432915,41.8578416,45,Car-Dependent,129000,1.5,11.76756768
6.36213E+12,1624  PARK AVE HANOVER PARK,203,804510,1,5,3,Partial,0,1,1090,7800,51,-88.14643279,41.99805653,51,Somewhat Walkable,164900,1,12.01309451
2.233E+12,327 S PLUM GROVE RD PALATINE,207,803800,2,7,4,Full,0,1,1512,9180,62,-88.04335519,42.10358999,51,Somewhat Walkable,285500,2.5,12.56199731
6.23406E+12,423 S PARK BLVD STREAMWOOD,203,804306,1,6,3,Partial,0,1,1185,7020,52,-88.16619146,42.02174314,17,Car-Dependent,83000,1.5,11.32659589
2.0034E+13,4349 CHAMPLAIN AVENUE,210,836000,2-story,7,4,Full,0,0,1744,2144,121,-87.6100539,41.8153636,75,Very Walkable,227000,2,12.3327053
1.91712E+13,5735 S MERRIMAC AVE,203,561100,1-story,5,3,Full,0,1,1142,3750,44,-87.7776592,41.7877019,49,Car-Dependent,170000,1,12.04355372
4.21108E+12,2528  BURGUNDY LN NORTHBROOK,204,801608,1,7,4,Partial,1,1,2355,5995,40,-87.84016059,42.10738732,42,Car-Dependent,419000,2,12.9456262
1.42032E+13,1438 W HENDERSON,203,62400,1-story,6,3,Full,0,0,1344,3125,118,-87.6655286,41.9426586,94,Walker's Paradise,560000,1.5,13.23569206
6.24117E+12,125  AZALEA CIR STREAMWOOD,203,804308,1,6,3,Partial,0,1,1710,7581,32,-88.1583216,42.03093487,35,Car-Dependent,165000,2,12.01370075
9.26109E+12,819 N LINCOLN AVE PARK RIDGE,204,805501,1,7,3,Full,0,1,1948,6656,50,-87.84276029,42.02244441,56,Somewhat Walkable,333375,1.5,12.71702326
1.50833E+13,429 BUCKTHORN LN,202,818300,1-story,5,3,Full,0,1,955,6300,54,-87.897484,41.8782726,60,Somewhat Walkable,225000,1,12.32385568
1.63041E+13,2725 EUCLID AVE,202,815300,1-story,5,3,Full,0,0,910,3750,87,-87.791531,41.8404901,73,Very Walkable,130000,1,11.77528973
6.26409E+12,600  LACY AVE STREAMWOOD,203,804509,1,6,3,Partial,0,1,1131,8210,42,-88.16928057,42.00328051,29,Car-Dependent,75000,1,11.22524339
1.31131E+13,5025 N LAWNDALE AVE,203,140302,1-story,5,3,Full,0,0,1156,3750,82,-87.7204749,41.9727609,77,Very Walkable,415000,1,12.9360338
2.42931E+13,12467 S MEADE,203,823605,1-story,7,4,Partial,1,0,1782,12560,34,-87.7704526,41.6642896,32,Car-Dependent,285000,2,12.56024446
1.51641E+13,820 BRISTOL AV,207,818200,2-story,7,3,Full,0,0,1356,5040,65,-87.869418,41.8675197,38,Car-Dependent,185000,1,12.1281111
1.93421E+13,4028 W 81ST PLACE,202,700301,1-story,4,2,Full,0,0,888,4745,47,-87.7230145,41.7452191,67,Somewhat Walkable,140000,1,11.8493977
2.42121E+13,11255 S LARAMIE,203,823200,1-story,7,3,Full,1,1,1314,10014,33,-87.7489415,41.6868911,22,Car-Dependent,190000,1.5,12.15477935
1.63133E+13,3833 S HOME AV,202,815500,1-story,5,3,Full,0,0,960,4886,99,-87.7970247,41.8219682,75,Very Walkable,210000,1,12.25486281
1.23621E+13,2221 N 75TH AVE ELMWOOD PARK,203,810900,5,4,2,Full,0,1,1215,4166,93,-87.81312628,41.92050415,68,Somewhat Walkable,170000,1,12.04355372
1.62143E+13,2114 S 49TH CRT,203,813702,1-story,5,3,Full,1,1,1395,4095,91,-87.7482446,41.8523049,77,Very Walkable,115000,1,11.65268741
1.33023E+13,2854  N NATOMA,203,180100,1-story,5,2,Full,0,0,1100,4000,80,-87.7921073,41.9324561,70,Somewhat Walkable,335000,1,12.72188581
2.0294E+13,7506 S MORGAN ST,203,710200,?,6,2,Full,0,1,1500,3750,89,-87.6493844,41.7573817,74,Very Walkable,172500,1,12.05815252
1.63222E+13,3418 S CENTRAL AV,207,814400,2-story,6,3,Full,0,1,945,4165,62,-87.7635633,41.8301098,65,Somewhat Walkable,130000,1.5,11.77528973
1.31133E+13,4819 N RIDGEWAY,203,140301,1-story,6,3,Full,0,0,1351,3750,89,-87.7215908,41.9689125,89,Very Walkable,371000,1,12.82395734
1.01743E+13,8817  MANGO AVE MORTON GROVE,205,808500,2,8,4,Full,1,1,1490,6105,67,-87.76990162,42.04159745,78,Very Walkable,245000,2,12.40901349
2.52833E+13,447 W 126TH PL,202,530503,1-story,6,4,Full,0,0,918,5250,50,-87.6336186,41.6640344,40,Car-Dependent,149000,1.5,11.91170158
1.0231E+13,8724  SPRINGFIELD AVE SKOKIE,204,807200,1,7,4,Full,1,1,1848,5535,58,-87.72574256,42.03976906,78,Very Walkable,270000,2.5,12.50617724
1.92512E+13,7336 S CALIFORNIA AV,207,661100,2-story,6,4,Partial,0,0,1484,4662,65,-87.69324,41.7597266,54,Somewhat Walkable,183500,2.5,12.11996995
2.6303E+13,12627 S SAGINAW,203,550200,1-story,5,3,Full,0,1,1040,3125,46,-87.5577684,41.6656541,11,Car-Dependent,199000,1,12.2010601
2.1111E+12,1139 N THACKERAY DR PALATINE,203,803604,1,6,4,Partial,1,1,1637,9028,43,-88.03900425,42.13434611,43,Car-Dependent,251000,2.5,12.43320822
2.40942E+13,4845 S LAMB DR,203,822601,1-story,6,3,Full,1,0,1343,5600,51,-87.7424611,41.7058458,69,Somewhat Walkable,255000,1.5,12.44901882
1.01231E+13,1803  GRANT ST EVANSTON,205,809100,2,6,3,Full,0,1,1368,3218,95,-87.69705464,42.05946848,77,Very Walkable,513000,1,13.14803112
1.92241E+13,6724 S KOMENSKY,207,650500,2-story,5,2,Full,0,0,1056,3750,56,-87.7240149,41.7705741,75,Very Walkable,155000,1,11.9511804
8.12215E+12,217 S OWEN ST MOUNT PROSPECT,203,804901,1,5,3,Full,0,1,1148,7300,63,-87.92944962,42.06146307,75,Very Walkable,265000,1,12.4874851
6.18211E+12,1179  HUNTER DR ELGIN,203,804404,1,5,3,Partial,0,1,1007,8794,43,-88.24454145,42.04398137,28,Car-Dependent,155000,1,11.9511804
1.31524E+13,4448 N KASSON,203,140500,1-story,5,3,Full,0,1,1080,3125,42,-87.7300651,41.9620653,87,Very Walkable,357500,1,12.78689064
9.20411E+12,1460  WICKE AVE DES PLAINES,203,806400,1,5,2,Partial,0,1,1017,11580,62,-87.88749524,42.02699105,69,Somewhat Walkable,157000,1,11.96400108
9.28117E+12,1888  SYCAMORE ST DES PLAINES,210,806502,2,5,2,Full,0,1,923,4067,74,-87.88118745,42.01908857,59,Somewhat Walkable,146000,1,11.8913619
1.9344E+13,8 S MICHIGAN STE 1206,203,700302,1-story,4,3,Partial,0,0,1176,4168,36,-87.6248878,41.8819021,99,Walker's Paradise,228000,1,12.33710091
1.23643E+13,1617 N 73RD AVE ELMWOOD PARK,203,810900,1,6,3,Full,0,1,1279,3990,58,-87.80787586,41.90964012,77,Very Walkable,200000,1,12.20607265
